,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
1012,500111036,YouBike2.0_忠孝東路七段527巷口,15,4,南港區,2023-05-27 13:55:23,25.05266,121.61275,忠孝東路七段552號,Nangang Dist,YouBike2.0_Ln. 527， Sec. 7， Zhongxiao E Rd. Intersection,No. 552， Sec. 7， Zhongxiao E Rd.,11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:55:23,2023-05-27
1013,500111037,YouBike2.0_南港軟體園區(新民街),19,16,南港區,2023-05-27 14:04:19,25.05627,121.61369,新民街15號北側,Nangang Dist,YouBike2.0_NKSP (Xinmin St),No. 15， Xinmin St. (North),1,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:04:19,2023-05-27
1014,500111038,YouBike2.0_世貿公園,35,8,南港區,2023-05-27 14:02:14,25.05831,121.61422,經貿二路188-1號,Nangang Dist,YouBike2.0_World Trade Park,No. 188-1， Jingmao 2nd Rd.,26,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:02:14,2023-05-27
1020,500111044,YouBike2.0_南港東新街口,28,6,南港區,2023-05-27 14:21:15,25.05168,121.58284,東新街4號東側,Nangang Dist,YouBike2.0_Nangang Rd. & Dongxin St. Intersection,No. 4， Dongxin St. (East),22,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1021,500111045,YouBike2.0_八德中坡路口,26,8,南港區,2023-05-27 14:07:14,25.05064,121.5803,八德路四段873號,Nangang Dist,YouBike2.0_Bade Rd. & Zhongpo Rd. Intersection,No. 873， Sec. 4， Bade Rd.,18,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:07:14,2023-05-27
1025,500111049,YouBike2.0_南湖大橋(經貿二路255巷),20,7,南港區,2023-05-27 13:26:19,25.06148,121.61384,經貿二路255巷1號,Nangang Dist,YouBike2.0_Nanhu Bridge (Ln. 255， Jingmao 2nd Rd.),No. 1， Ln. 255， Jingmao 2nd Rd.,13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:26:19,2023-05-27
1027,500111051,YouBike2.0_南港車站B棟(市民大道),16,16,南港區,2023-05-27 14:17:24,25.05293,121.60549,忠孝東路七段359號(市民大道),Nangang Dist,YouBike2.0_Nangang Station Building B (Civic Blvd.),No. 359， Sec. 7， Zhongxiao E. Rd.,0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:24,2023-05-27
1029,500111053,YouBike2.0_南港抽水站,13,5,南港區,2023-05-27 13:49:15,25.06164,121.61267,重陽路505號,Nangang Dist,YouBike2.0_Nangang Pumping Station,No. 505， Chongyang Rd.,8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:49:15,2023-05-27
1032,500111056,YouBike2.0_捷運南港展覽館站(7號出口),20,9,南港區,2023-05-27 14:24:14,25.05436,121.6181,富康街1巷16弄2號東側,Nangang Dist,YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 7),No. 2， Aly. 16， Ln. 1， Fukang St. (East),11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1035,500111059,YouBike2.0_向陽公園,17,7,南港區,2023-05-27 14:12:15,25.05705,121.59265,成功路一段76號對側,Nangang Dist,YouBike2.0_Siangyang Greens,No. 76， Sec. 1， Chenggong Rd. (Opposite),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:12:15,2023-05-27
1036,500111060,YouBike2.0_小彎社會住宅,51,6,南港區,2023-05-27 14:22:15,25.0582,121.59368,向陽路258巷/重陽路39巷口(西南側),Nangang Dist,YouBike2.0_Xiaowan Social Housing,Ln. 258， Xiangyang Rd. & Ln. 39， Chongyang Rd. Intersection (Southwest),45,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1037,500111061,YouBike2.0_捷運南港展覽館站(6號出口),25,5,南港區,2023-05-27 13:10:22,25.05465,121.6185,南港路一段28號旁,Nangang Dist,YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 6),No. 28， Sec. 1， Nangang Rd.,20,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:10:22,2023-05-27
1038,500111062,YouBike2.0_捷運南港展覽館站(4號出口),22,20,南港區,2023-05-27 14:23:04,25.05535,121.61838,南港路一段32號(4號出口),Nangang Dist,YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 4),No. 32， Sec. 1， Nangang Rd.,0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:04,2023-05-27
1039,500111063,YouBike2.0_成德綠地,17,5,南港區,2023-05-27 14:22:15,25.04675,121.58731,東新街65號東南側,Nangang Dist,YouBike2.0_Chengde Greens,No. 65， Dongxin St. (Southeast),12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1040,500111064,YouBike2.0_南港公園(東新街170巷),16,6,南港區,2023-05-27 13:46:16,25.04134,121.59323,東新街170巷63號對側,Nangang Dist,YouBike2.0_Nangang Park (Ln. 170， Dongxin St.),No. 63， Ln. 170， Dongxin St. (Opposite),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:46:16,2023-05-27
1041,500111065,YouBike2.0_中坡市民路口(東北側),19,17,南港區,2023-05-27 13:51:16,25.04969,121.58028,中坡北路/市民大道七段路口(東北側),Nangang Dist,YouBike2.0_Zhongpo Rd. & Civic Blvd. Intersection (Northeast),Zhongpo N. Rd. & Sec. 7， Civic Blvd. Intersection (Northeast),1,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:51:16,2023-05-27
1043,500111067,YouBike2.0_南港路二段178巷口,18,5,南港區,2023-05-27 14:21:15,25.05368,121.59969,南港路二段 / 南港路二段178巷口(北側),Nangang Dist,YouBike2.0_Ln. 178， Sec. 2， Nangang Rd.,Sec. 2， Nangang Rd. & Ln. 178， Sec. 2， Nangang Rd. Intersection (North),12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1044,500111068,YouBike2.0_南港車站(忠孝東路),24,22,南港區,2023-05-27 14:24:14,25.05225,121.60766,忠孝東路七段/興中路(西北側),Nangang Dist,YouBike2.0_Nangang Train Sta. (Zhongxiao E. Rd.),Sec. 7， Zhongxiao E. Rd. & Ln. 415， Sec. 7， Zhongxiao E. Rd. Intersection,2,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1045,500111069,YouBike2.0_南港車站(興華路),40,31,南港區,2023-05-27 14:22:15,25.05343,121.60633,興華路/市民大道八段路口西北側人行道,Nangang Dist,YouBike2.0_Nangang Train Sta. (Xinghua Rd.),Xinghua Rd. & Sec. 8， Civic Blvd. Intersection (Northwest),9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1047,500111071,YouBike2.0_玉東公園(東新街),14,5,南港區,2023-05-27 14:06:16,25.04998,121.58383,東新街/市民大道七段(北側),Nangang Dist,YouBike2.0_Yudong Park (Dongxin St.),Dongxin St. & Sec. 7， Civic Blvd. Intersection (North),9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:06:16,2023-05-27
1048,500111072,YouBike2.0_南港出租國宅社區,25,11,南港區,2023-05-27 13:47:14,25.03878,121.59302,福德街373巷80號前,Nangang Dist,YouBike2.0_Nangang Community,No. 80， Ln. 373， Fude St.,14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:47:14,2023-05-27
1050,500111074,YouBike2.0_南港疏散門(基三號疏散門),15,5,南港區,2023-05-27 14:09:14,25.05543,121.5892,松河街398號對側,Nangang Dist,YouBike2.0_Nangang Evacuating Gate,No. 398， Songhe St. (Opposite),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:09:14,2023-05-27
1051,500111075,YouBike2.0_成德立體停車場,14,10,南港區,2023-05-27 13:10:22,25.04557,121.58629,成福路/東新街80巷10弄,Nangang Dist,YouBike2.0_Cheng De Liti Parking,Chengfu Rd. & Aly. 10， Ln. 80， Dongxin St.,4,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:10:22,2023-05-27
1055,500111079,YouBike2.0_捷運昆陽站(4號出口),28,17,南港區,2023-05-27 14:17:34,25.05066,121.59431,忠孝東路六段465號,Nangang Dist,YouBike2.0_MRT Kunyang Sta. (Exit 4),No. 465， Sec. 6， Zhongxiao E. Rd.,11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
1057,500111081,YouBike2.0_中研院人文社會科學館,20,6,南港區,2023-05-27 13:50:20,25.04126,121.6118,研究院路二段128號(人文社會科學館),Nangang Dist,YouBike2.0_Humanities and Social Science Building,No. 128， Sec. 2， Academia Rd.,14,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:50:20,2023-05-27
1058,500111082,YouBike2.0_南港路三段130巷口,12,4,南港區,2023-05-27 10:51:16,25.05457,121.58781,松河街380號對側,Nangang Dist,YouBike2.0_Ln. 130， Sec. 3， Nangang Rd.,No. 380， Songhe St. (Opposite),8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 10:51:16,2023-05-27
1059,500111083,YouBike2.0_南港路三段190巷口,16,5,南港區,2023-05-27 13:49:15,25.05381,121.58638,松河街358號對側,Nangang Dist,YouBike2.0_Ln. 190， Sec. 3， Nangang Rd.,No. 358， Songhe St. (Opposite),11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 13:49:15,2023-05-27
1062,500111086,YouBike2.0_東新街63巷口,15,12,南港區,2023-05-27 14:12:15,25.04728,121.58605,東新街/東新街63巷,Nangang Dist,YouBike2.0_Ln. 63， Dongxin St.,Dongxin St. & Ln. 63， Dongxin St. Intersection,3,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:12:15,2023-05-27
1063,500111113,YouBike2.0_內湖機廠(港東街),15,6,南港區,2023-05-27 14:08:15,25.058,121.62189,經貿一路77號(港東街),Nangang Dist,YouBike2.0_Taipei Metro Neihu Depot (Gangdong St.),No. 77， Jingmao 1st Rd. (Gangdong St.),9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:08:15,2023-05-27
1064,500112001,YouBike2.0_黎忠區民活動中心,16,6,信義區,2023-05-27 14:22:15,25.02035,121.55769,和平東路三段391巷16號,Xinyi Dist,YouBike2.0_Lizhong Community Center,No. 16， Ln. 391， Sec. 3， Heping E. Rd.,10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1067,500112004,YouBike2.0_和平東路三段631巷口,15,4,信義區,2023-05-27 14:24:14,25.0132,121.56335,和平東路三段633號前,Xinyi Dist,YouBike2.0_Ln. 631， Sec. 3， Heping E. Rd Intersection,No. 633， Sec. 3， Heping E. Rd.,11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1068,500112005,YouBike2.0_和平東路三段530巷口,15,4,信義區,2023-05-27 14:18:14,25.01545,121.56134,和平東路三段530巷口東北側,Xinyi Dist,YouBike2.0_Ln. 530， Sec. 3， Heping E. Rd Intersection,Ln. 530， Sec. 3， Heping E. Rd Intersection (Northeast),11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:18:14,2023-05-27
1069,500112006,YouBike2.0_景勤二號公園,41,15,信義區,2023-05-27 14:12:15,25.02698,121.55841,信安街50號(對面),Xinyi Dist,YouBike2.0_Jingqin No. 2 Park,No. 50， Xin'an St. (Opposite),26,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:12:15,2023-05-27
1070,500112007,YouBike2.0_臺北醫學大學,55,31,信義區,2023-05-27 14:21:15,25.02668,121.56175,台北醫學大學(吳興街220巷59弄),Xinyi Dist,YouBike2.0_Taipei Medical University,Taipei Medical University (Aly. 59， Ln. 220， Wuxing St),24,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1072,500112009,YouBike2.0_松德站,48,5,信義區,2023-05-27 14:23:15,25.03162,121.57396,松德路300號南側,Xinyi Dist,YouBike2.0_Songde Sta.,No. 300， Songde Rd. (South),43,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
1073,500112010,YouBike2.0_捷運象山站(2號出口),31,14,信義區,2023-05-27 14:22:15,25.03222,121.56974,信義路五段128號東側,Xinyi Dist,YouBike2.0_MRT Xiangshan Sta. (Exit 2),No. 128， Sec. 5， Xinyi Rd. (East),11,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1074,500112011,YouBike2.0_象山公園,34,8,信義區,2023-05-27 14:22:15,25.02863,121.56981,松仁路153巷15號東側,Xinyi Dist,YouBike2.0_Xiangshan Park,No. 15， Ln. 153， Songren Rd. (East),26,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1076,500112013,YouBike2.0_興雅國中,18,12,信義區,2023-05-27 14:22:15,25.03616,121.56983,松仁路101號東側,Xinyi Dist,YouBike2.0_Xingya Junior High School,No. 101， Songren Rd. (East),6,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1077,500112014,YouBike2.0_捷運象山站(1號出口),24,7,信義區,2023-05-27 14:21:15,25.03295,121.56867,信義路5段152號(1號出口),Xinyi Dist,YouBike2.0_MRT Xiangshan Sta. (Exit 1),No. 152， Sec. 5， Xinyi Rd. (Exit 1),16,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1078,500112015,YouBike2.0_松德路200巷,41,18,信義區,2023-05-27 14:06:16,25.03471,121.57301,松德路200巷53號北側,Xinyi Dist,YouBike2.0_Ln. 200， Songde Rd,No. 53， Ln. 200， Songde Rd. (North),23,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:06:16,2023-05-27
1079,500112016,YouBike2.0_中全公園,17,4,信義區,2023-05-27 14:24:14,25.0382,121.57495,虎林街164巷54號北側,Xinyi Dist,YouBike2.0_Zhongquan Park,No. 54， Ln. 164， Hulin St. (North),13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1081,500112018,YouBike2.0_信義運動中心,33,22,信義區,2023-05-27 14:24:14,25.03189,121.56678,松勤街100號(前),Xinyi Dist,YouBike2.0_Taipei Xinyi Sports Center,No. 100， Songqin St.,10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1082,500112019,YouBike2.0_捷運台北101/世貿站(3號出口),15,10,信義區,2023-05-27 14:21:15,25.03275,121.56337,信義路五段16號前,Xinyi Dist,YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 3),No. 16， Sec. 5， Xinyi Rd.,2,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1083,500112020,YouBike2.0_景新公園,17,7,信義區,2023-05-27 14:24:14,25.03003,121.56287,莊敬路239巷12號(對面),Xinyi Dist,YouBike2.0_Jingxin Park,No. 12， Ln. 239， Zhuangjing Rd. (Opposite),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1087,500112024,YouBike2.0_松山工農,34,9,信義區,2023-05-27 14:21:15,25.03961,121.57199,忠孝東路五段236巷15號(前),Xinyi Dist,YouBike2.0_Songshan High School of Agriculture and Industry,No. 15， Ln. 236， Sec. 5， Zhongxiao E. Rd.,25,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1089,500112026,YouBike2.0_林口公園,41,14,信義區,2023-05-27 14:22:15,25.03894,121.57915,林口街82號(對面),Xinyi Dist,YouBike2.0_Linkou Park,No. 82， Linkou St. (Opposite),27,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1091,500112028,YouBike2.0_永春陂濕地公園,23,12,信義區,2023-05-27 14:21:15,25.03301,121.58096,松山路721號(對面),Xinyi Dist,YouBike2.0_Yong Chun Pi Wetland Park,No. 721， Songshan Rd. (Opposite),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1092,500112029,YouBike2.0_臺北市政府,63,7,信義區,2023-05-27 14:21:15,25.03801,121.56541,台北市政府東門(松智路),Xinyi Dist,YouBike2.0_Taipei City Hall,Taipei City Hall East Gate. (Songzhi Rd),56,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1093,500112030,YouBike2.0_松智松壽路口,39,22,信義區,2023-05-27 14:24:14,25.03607,121.56535,松智路/松壽路(西北側),Xinyi Dist,YouBike2.0_Songzhi Rd & Songshou Rd Intersection,Songzhi Rd & Songshou Rd Intersection. (Northwest),17,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1094,500112031,YouBike2.0_市府松壽路口,28,9,信義區,2023-05-27 14:23:15,25.03627,121.56383,市府路/松壽路(東北側),Xinyi Dist,YouBike2.0_Shifu Rd & Songshou Rd Intersection,Shifu Rd & Songshou Rd Intersection. (Northeast),17,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
1095,500112032,YouBike2.0_市府松高路口,54,5,信義區,2023-05-27 14:24:14,25.03899,121.56369,市府路/松高路(東南側),Xinyi Dist,YouBike2.0_Shifu Rd & Songgao Rd Intersection,Shifu Rd & Songgao Rd Intersection. (Southeast),48,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1096,500112033,YouBike2.0_市民廣場,30,4,信義區,2023-05-27 14:18:14,25.03599,121.56218,市府路/松壽路(西北側),Xinyi Dist,YouBike2.0_City Hall Square,Shifu Rd & Songshou Rd Intersection. (Northwest),26,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:18:14,2023-05-27
1097,500112035,YouBike2.0_信義廣場(台北101),96,42,信義區,2023-05-27 14:22:15,25.03306,121.5662,松智路/信義路(東北側),Xinyi Dist,YouBike2.0_Xinyi Plaza (Taipei 101),Songzhi Rd & Xinyi Rd Intersection. (Northeast),52,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1098,500112036,YouBike2.0_捷運台北101/世貿站(5號出口),15,15,信義區,2023-05-27 14:05:05,25.03338,121.56333,市府路/信義路(西北側),Xinyi Dist,YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 5),Shifu Rd & Xinyi Rd Intersection. (Northwest),0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:05:05,2023-05-27
1100,500112038,YouBike2.0_松仁路121巷口,31,22,信義區,2023-05-27 14:22:15,25.03476,121.56865,松仁路123號北側,Xinyi Dist,YouBike2.0_Ln. 121， Songren Rd Intersection,No. 123， Songren Rd. (North),8,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1103,500112042,YouBike2.0_松高路(信義新天地A4館),17,15,信義區,2023-05-27 14:17:34,25.03918,121.56654,松高路19號,Xinyi Dist,YouBike2.0_Songgao Rd. (Xinyi Place A4),No. 19， Songgao Rd.,2,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
1104,500112043,YouBike2.0_興雅松仁路口,65,40,信義區,2023-05-27 14:21:15,25.0401,121.56822,松仁路28號北側,Xinyi Dist,YouBike2.0_Xingya Rd. & Songren Rd. Intersection,No. 28， Songren Rd. (North),25,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1105,500112044,YouBike2.0_福祥公園,19,7,信義區,2023-05-27 14:24:14,25.04626,121.57045,松隆路99號西南側,Xinyi Dist,YouBike2.0_Fuxiang Park (Aly. 11， Ln. 127， Yongji Rd.),No. 99， Songlong Rd. (Southwest),12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1106,500112045,YouBike2.0_吳興公車總站,56,7,信義區,2023-05-27 14:21:15,25.02388,121.56984,松仁路277號南側,Xinyi Dist,YouBike2.0_Bus Wuxing Sta.,No. 277， Songren Rd. (South),49,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1107,500112046,YouBike2.0_泰和公園,34,6,信義區,2023-05-27 14:09:14,25.0193,121.57105,吳興街600巷81號西側,Xinyi Dist,YouBike2.0_Taihe Park,No. 81， Ln. 600， Wuxing St. (West),27,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:09:14,2023-05-27
1109,500112048,YouBike2.0_雅祥公園(松信路50巷口),12,12,信義區,2023-05-27 14:23:04,25.04732,121.57211,松信路61號西側,Xinyi Dist,YouBike2.0_Yaxiang Park (Ln. 50， Songxin Rd.),No. 61， Songxin Rd. (West),0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:04,2023-05-27
1110,500112049,YouBike2.0_松山車站,63,60,信義區,2023-05-27 14:17:34,25.0489,121.57841,松山路11號南側,Xinyi Dist,YouBike2.0_Songshan Sta.,No. 11， Songshan Rd. (South),3,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
1112,500112051,YouBike2.0_永吉松信路口,25,7,信義區,2023-05-27 14:23:15,25.04548,121.57207,松信路/永吉路西南側人行道,Xinyi Dist,YouBike2.0_Yongji Rd. & Songxin Rd. Intersection,Songxin Rd./Yongji Rd. (Southwest),18,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
1115,500112054,YouBike2.0_松山高中,38,16,信義區,2023-05-27 14:22:15,25.0433,121.5638,忠孝東路四段599巷36號對側,Xinyi Dist,YouBike2.0_Songshan Senior High School,No. 36， Ln. 599， Sec. 4， Zhongxiao E. Rd. (Opposite),21,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1117,500112056,YouBike2.0_基隆忠孝路口西南側,14,6,信義區,2023-05-27 14:24:14,25.04108,121.5629,忠孝東路四段550號,Xinyi Dist,YouBike2.0_Keelung Rd. & Zhongxiao Rd. Intersection (Southwest),No. 550， Sec. 4， Zhongxiao E. Rd.,6,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1119,500112058,YouBike2.0_捷運後山埤站(2號出口),22,13,信義區,2023-05-27 14:24:14,25.04395,121.58184,忠孝東路五段800號,Xinyi Dist,YouBike2.0_MRT Houshanpi Sta. (Exit 2),No. 800， Sec. 5， Zhongxiao E. Rd.,9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1122,500112061,YouBike2.0_永吉路321巷口,15,4,信義區,2023-05-27 14:21:15,25.04561,121.57549,永吉路323號西側,Xinyi Dist,YouBike2.0_Ln. 321， Yongji Rd. Intersection,No. 323， Yongji Rd. (West),10,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1124,500112063,YouBike2.0_松山路292巷口,17,12,信義區,2023-05-27 14:17:34,25.0432,121.57789,松山路279號,Xinyi Dist,YouBike2.0_Ln. 292， Songshan Rd. Intersection,No. 279， Songshan Rd,3,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:17:34,2023-05-27
1125,500112064,YouBike2.0_捷運象山站(3號出口),51,44,信義區,2023-05-27 14:24:14,25.03295,121.5712,信義路五段/信義路五段91巷口(西北側),Xinyi Dist,YouBike2.0_MRT Xiangshan Sta.(Exit.3),Sec. 5， Sinyi Rd. & Ln. 91， Sec. 5， Sinyi Rd. Intersection (Northwest),7,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1126,500112065,YouBike2.0_松德公園,25,12,信義區,2023-05-27 14:11:15,25.03657,121.57349,松德路168巷20號前,Xinyi Dist,YouBike2.0_Songde Park,No. 20， Ln. 168， Songde Rd.,12,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:11:15,2023-05-27
1127,500112066,YouBike2.0_世貿三館,30,28,信義區,2023-05-27 14:23:04,25.03511,121.56369,市府路/松壽路口東南側,Xinyi Dist,YouBike2.0_TWTC Exhibition Hall 3,Shihfu Rd. & Songshou Rd. Intersection (Southeast),0,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:04,2023-05-27
1129,500112068,YouBike2.0_富台公園,25,12,信義區,2023-05-27 14:24:14,25.04185,121.57204,松信路209號旁,Xinyi Dist,YouBike2.0_Futai Park,No. 209， Songsin Rd.,13,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1131,500112070,YouBike2.0_捷運永春站(2號出口),28,8,信義區,2023-05-27 14:24:14,25.0405,121.57538,虎林街132巷44號西側,Xinyi Dist,YouBike2.0_MRT Yongchun Sta.(Exit.2),No. 44， Ln. 132， Hulin St. (West),20,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:24:14,2023-05-27
1133,500112072,YouBike2.0_松山家商(林口街),25,15,信義區,2023-05-27 14:12:15,25.03593,121.57906,林口街/福德街口(東南側),Xinyi Dist,YouBike2.0_Songshan Vocational High School (Linkou St.),Linkou St.， Xinyi Dist. & Fude St. Intersection (Southeast),9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:12:15,2023-05-27
1134,500112073,YouBike2.0_仁愛逸仙路口,28,9,信義區,2023-05-27 14:21:15,25.03771,121.56124,仁愛路四段/逸仙路口(西北側),Xinyi Dist,YouBike2.0_Ren'ai Rd. & Yisian Rd. Intersection,Sec. 4， Ren'ai Rd. & Yisian Rd. Intersection (Northwest),18,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:21:15,2023-05-27
1136,500112075,YouBike2.0_信義基隆路口,20,4,信義區,2023-05-27 14:19:15,25.03321,121.55873,信義路四段393號前,Xinyi Dist,YouBike2.0_Xinyi & Keelung Intersection,No. 393， Sec. 4， Sinyi Rd.,15,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:19:15,2023-05-27
1137,500112076,YouBike2.0_捷運台北101/世貿站(2號出口),49,47,信義區,2023-05-27 14:23:15,25.0327,121.56157,捷運台北101/世貿站(2號出口)(西側),Xinyi Dist,YouBike2.0_MRT Taipei 101 / World Trade Center Sta.(Exit.2),MRT Taipei 101 & World Trade Center Sta. (Exit.2) (West),2,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:23:15,2023-05-27
1139,500112079,YouBike2.0_協和祐德高級中學,20,11,信義區,2023-05-27 14:22:15,25.0426,121.58381,中坡南路51號對側,Xinyi Dist,YouBike2.0_Xiehe Youde High School,No. 51， Zhongpo S. Rd. (Opposite),9,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
1141,500112081,YouBike2.0_松仁路95巷口,60,15,信義區,2023-05-27 14:22:15,25.03656,121.56866,松仁路/松仁路95巷(東南側),Xinyi Dist,YouBike2.0_Ln. 95， Songren Rd.,Songren Rd. & Ln. 95， Songren Rd. Intersection (Southeast),42,1,2023-05-27 14:24:28,2023-05-27 14:24:51,2023-05-27 14:22:15,2023-05-27
